total_sent,unique_addresses_sent,unique_add_sent_perc,unique_subjects_sent,unique_sub_sent_perc,total_received,unique_addresses_received,unique_add_rec_perc,unique_subjects_received,unique_sub_rec_perc,total_emails,total_sent_signed,total_sent_signed_perc,unique_addresses_sent_signed,unique_add_sent_perc_signed,unique_subjects_sent_signed,unique_sub_sent_perc_signed,total_received_signed,total_rec_signed_perc,unique_addresses_received_signed,unique_add_rec_perc_signed,unique_subjects_received_signed,unique_sub_rec_perc_signed,total_sent_encrypted,total_sent_encrypted_perc,unique_addresses_sent_encrypted,unique_add_sent_perc_encrypted,unique_subjects_sent_encrypted,unique_sub_sent_perc_encrypted,total_received_encrypted,total_rec_encrypted_perc,unique_addresses_received_encrypted,unique_add_rec_perc_encrypted,unique_subjects_received_encrypted,unique_sub_rec_perc_encrypted,inter_hume_sent,inter_hume_received,inter_hume_all,inter_vt_sent,inter_vt_received,inter_vt_all,sent_to,sent_to_perc,sent_cc,sent_cc_perc,rec_to,rec_to_perc,rec_cc,rec_cc_perc,avg_recipients_sent,avg_recipients_rec,avg_body_chars_sent,avg_body_chars_rec,var_body_chars_sent,var_body_chars_rec,after_hours_sent,after_hours_sent_perc,after_hours_rec,after_hours_rec_perc,after_hours_sent_hume,after_hours_sent_hume_perc,after_hours_rec_hume,after_hours_rec_hume_perc,avg_sent_per_day,avg_rec_per_day,avg_emails_per_day,attached_sent,attached_rec,avg_attachments_sent,avg_attachments_rec,sent_re,sent_re_perc,sent_fw,sent_fw_perc,rec_re,rec_re_perc,rec_fw,rec_fw_perc,avg_subject_chars_sent,avg_subject_chars_rec,var_subject_chars_sent,var_subject_chars_rec,fg_between_centrality,pg_between_centrality,pg_avg_neighbor_degree,fg_avg_neighbor_degree,pg_clustering,fg_clustering,pg_closeness_centrality,fg_closeness_centrality,pg_degree_centrality,fg_degree_centrality,pg_communicability_centrality,fg_communicability_centrality,pg_communicability_betweenness_centrality,fg_communicability_betweenness_centrality,pg_load_centrality,fg_load_centrality,pg_square_clustering,fg_square_clustering,pg_pagerank,fg_pagerank,pg_hubs,pg_authorities,fg_hubs,fg_authorities,pg_avg_shortest_paths_x,pg_avg_shortest_paths_y,fg_max_shortest_paths,pg_num_cliques,fg_num_cliques,Status
0,0,0,0,0,0.011078998,0.017167382,0.1739,0.022633745,0.9565,0.007453014,0,0,0,0,0,0,0.003787879,0.087,0.025641026,0.5,0.007434944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.013277007,0.956525,0.002053388,0.043475,0,0.609021641,0,0.149175519,0,0.001880958,0,0,0.000736377,0.043475,0,0,0.000925926,0.043475,0,0,0,0,0,0,0,0,0,0,0,0.001451379,0.08695,0.011764706,0.043475,0,0.606641561,0,0.105014982,5.25E-05,0,1,0.713917526,0,0.833333333,0.835487662,0.899418752,0.014925373,0.041237113,0.005745907,0.003059482,0,0,0,0.000282554,0,0.042209687,0.022945386,0.031986486,0.000823343,0.000823343,0.002603459,0.002603459,0.513475463,0.468616769,0.578947368,0.015625,0.003246753,Research
0.002013085,0.005449591,0.5,0.006072874,0.75,0.003853565,0.017167382,0.5,0.007201646,0.875,0.003888529,0,0,0,0,0,0,0.011363636,0.75,0.076923077,0.5,0.018587361,0.8333,0,0,0,0,0,0,0.142857143,0.125,0.142857143,1,0.142857143,1,1,1,1,1,1,1,0.002175095,1,0,0,0.004828002,1,0,0,0.066666667,0.211465847,0.098153113,0.03093364,0.001925631,0.000256971,0.001175088,0.25,0.000736377,0.125,0.001792115,0.25,0.000925926,0.125,0.002454047,0.004816474,0.005022682,0,0,0,0,0.001347709,0.5,0,0,0.002902758,0.5,0.011764706,0.125,0.109923664,0.138779528,0.044672904,0.028103941,9.38E-05,0,0,0.587628866,0,0.6,0,0.71782977,0,0.06185567,0,0.000208581,0,0,0,0.000205303,0,0.039600262,0,0.025223838,0,0,7.41E-08,7.41E-08,0,0.587162482,0.736842105,0,0.00487013,GradStudent
0.189733266,0.16893733,0.1645,0.212550607,0.2785,0.317919075,0.446351931,0.1576,0.362139918,0.5333,0.336033701,0.154069767,0.7029,0.162318841,0.2113,0.18313253,0.2868,0.200757576,0.1606,0.564102564,0.2075,0.24535316,0.6226,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.49,0.56,0.86,0.84,0.85,0.120174008,0.5862,0.236363636,0.477456948,0.307181654,0.7712,0.310061602,0.2288,0.151406667,0.09503106,0.189011599,0.072296153,0.011628702,0.003690524,0.038777908,0.087525,0.083946981,0.172725,0.043010753,0.06365,0.049074074,0.0803,0.179030629,0.307663295,0.336033527,0,0,0,0,0.142857143,0.562325,0.1,0.04245,0.220609579,0.4606,0.364705882,0.046975,0.390558919,0.300441422,0.796576634,0.341527436,0.47818311,0.543838128,0.214285714,0.394281268,0.285714286,0.41254902,0.929816914,0.93118786,0.208955224,0.546391753,0.104551535,0.287498607,0,0,0.535088562,0.615350933,0.005168519,0.025815051,0.121489926,0.24936131,0.155526805,0.155526805,0.198297612,0.198297612,0.461383749,0.452629086,0.631578947,0.109375,0.357142857,PM
0.093105184,0.119891008,0.2378,0.149797571,0.4,0.180635838,0.480686695,0.2987,0.279835391,0.7253,0.181464679,0.002906977,0.027,0.008695652,0.6,0.004819277,0.4,0.028409091,0.04,0.179487179,0.4667,0.033457249,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.23,0.24,0.88,0.62,0.71,0.087003806,0.864875,0.037878788,0.155911962,0.203379602,0.898675,0.078028747,0.101325,0.088726667,0.037935281,0.05963014,0.106552289,0.001479708,0.007763353,0.051703878,0.23785,0.059646539,0.216,0.007168459,0.021625,0.001851852,0.005325,0.087852539,0.174809249,0.181464494,0,0,0,0,0.085579515,0.686475,0.04375,0.03785,0.079825835,0.293325,0.235294118,0.053325,0.173633175,0.328419948,0.078715329,0.132460801,0.002440556,0,0.843283582,0.446907216,1,0.594771242,0.855595668,0.933385785,0.029850746,0.206185567,0.020265246,0.037650022,0,0,0,0.005242185,0.022685469,0.041493669,0.037401714,0.083556428,0.001769137,0.001769137,0.005669692,0.005669692,0.501407884,0.45156324,0.578947368,0.015625,0.025974026,GradStudent
0.011575239,0.024523161,0.3913,0.020242915,0.4348,0.01734104,0.055793991,0.3611,0.018518519,0.5,0.0191186,0,0,0,0,0,0,0.041666667,0.6111,0.153846154,0.2727,0.040892193,0.5,0.090909091,0.087,0.090909091,1,0.125,1,0,0,0,0,0,0,0.91,0.78,0.83,1,0.89,0.93,0.01141925,0.91305,0.003030303,0.100325958,0.013880507,0.6389,0.026694045,0.3611,0.076666667,0.07411455,0.04474751,0.032222184,0.000928832,0.00064369,0.003525264,0.130425,0.002209131,0.083325,0.005376344,0.130425,0.002777778,0.083325,0.012541109,0.019267341,0.021951131,0,0,0,0,0.013477089,0.869575,0,0,0.015965167,0.6111,0,0,0.200730169,0.195975503,0.190538017,0.094453373,0.001149609,0,0.014925373,0.462043112,0,0.581818182,0.012034462,0.85779706,0.014925373,0.113402062,1.71E-05,0.018799081,0,0,0,0.003449494,0,0.036416606,0.083628653,0.041281965,9.06E-306,3.50E-304,0.012845034,0.012845034,0.042437651,0.491354808,0.684210526,0.015625,0.016233766,GradStudent
0.001006543,0.002724796,0.5,0.002024291,0.5,0.015414258,0.008583691,0.0625,0.027777778,0.8438,0.011017498,0,0,0,0,0,0,0.026515152,0.4375,0.025641026,0.0714,0.037174721,0.7143,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.001087548,1,0,0,0.018708509,0.96875,0.002053388,0.03125,0.066666667,0.049449174,0.042597557,0.11392155,3.84E-05,0.002556147,0,0,0.005154639,0.21875,0,0,0.006481481,0.21875,0.001015772,0.015945087,0.011777186,0,0,0,0,0.001347709,1,0,0,0.005805515,0.25,0.023529412,0.0625,0.26870229,0.487450787,0,0.227968435,0.000108936,0,1,0.757731959,0,0.666666667,0.835487662,0.885543668,0.014925373,0.041237113,0.005745907,0.003192894,0,0,0,0.000220201,0,0.034607283,0.022945386,0.038006047,0.000823343,0.000823343,0.006102018,0.006102018,0.513475463,0.475959261,0.631578947,0.015625,0.003246753,GradStudent
0.049823855,0.100817439,0.3737,0.103238866,0.5152,0.184489403,0.510729614,0.3107,0.311728395,0.7911,0.156189242,0.002325581,0.0404,0.008695652,0.75,0.007228916,0.75,0.028409091,0.0392,0.205128205,0.5333,0.040892193,0.7333,0.090909091,0.0202,0.090909091,1,0.125,1,0,0,0,0,0,0,0.54,0.16,0.24,0.8,0.31,0.41,0.042958129,0.797975,0.03030303,0.233103528,0.223295112,0.96605,0.026694045,0.03395,0.085713333,0.03800295,0.105866529,0.14209243,0.015286204,0.009134678,0.024676851,0.212125,0.100147275,0.3551,0.010752688,0.0606,0.003703704,0.01045,0.047012599,0.178537572,0.156189351,0,0,0,0,0.047843666,0.717175,0.05625,0.0909,0.038461538,0.138375,0.141176471,0.031325,0.218449122,0.367344421,0.083859066,0.091347254,0.026886657,0,0.582089552,0.405498282,1,0.415584416,0.855939005,0.957235073,0.044776119,0.24742268,0.024348622,0.038601268,0,0,0,0.031270507,0.024713683,0.024314403,0.036711395,0.072989616,0.001129681,0.001129681,0.005711937,0.005711937,0.501206758,0.440312648,0.578947368,0.015625,0.035714286,GradStudent
0.645193759,0.577656676,0.1654,0.657894737,0.2535,0.449903661,0.755364807,0.1884,0.377572016,0.3929,0.718081659,0,0,0,0,0,0,0.388257576,0.2195,0.641025641,0.122,0.431226766,0.5659,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.47,0.51,0.79,0.77,0.78,0.426862425,0.612325,0.753030303,0.447313007,0.403138202,0.7152,0.546201232,0.2848,0.12756,0.067212305,0.123125962,0.048787406,0.002755363,0.001271772,0.165687427,0.109975,0.069955817,0.101725,0.166666667,0.07255,0.046296296,0.053525,0.608798061,0.435390173,0.718081858,0,0,0,0,0.669137466,0.774575,0.675,0.08425,0.489840348,0.7227,0.764705882,0.0696,0.240908568,0.248823956,0.179648805,0.094400738,0.336207438,0.233544646,0.198743126,0.430796227,0.356725146,0.47979798,0.919793014,0.903299492,0.28358209,0.484536082,0.267195488,0.317847115,0,0,0.283947217,0.241292857,0.009334889,0.028539807,0.182948699,0.284160472,0.579323138,0.579323138,0.519659369,0.519659369,0.466411907,0.466603505,0.684210526,0.296875,0.269480519,Director
0.104680423,0.198910082,0.351,0.113360324,0.2692,0.062620424,0.184549356,0.3308,0.08436214,0.6308,0.109526896,0.084883721,0.7019,0.176811594,0.4178,0.093975904,0.2671,0.09469697,0.3846,0.307692308,0.24,0.12267658,0.66,0.090909091,0.0096,0.090909091,1,0.125,1,0.428571429,0.0231,0.428571429,1,0.428571429,1,0.6,0.78,0.67,0.92,0.92,0.92,0.097335508,0.860575,0.043939394,0.160873453,0.057332529,0.730775,0.071868583,0.269225,0.154073333,0.097879928,0.048996357,0.041415751,0.000880811,0.000940209,0.052878966,0.21635,0.023564065,0.24615,0.043010753,0.115375,0.025925926,0.215375,0.102067465,0.062619942,0.113178112,0,0,0,0,0.111185984,0.793275,0.04375,0.03365,0.044267054,0.469225,0.176470588,0.115375,0.20414954,0.261417323,0.065274284,0.092227785,0.104409993,0.014404843,0.074626866,0.346005155,0,0.350724638,0.797085202,0.889527618,0.029850746,0.494845361,0.000146829,0.214813436,0,0,0.014266406,0.113948908,0,0.034683345,0.046234002,0.140681753,0.002099691,0.002099691,0.057952736,0.057952736,0.538213998,0.47382757,0.684210526,0.03125,0.181818182,Research
0.177654756,0.130790191,0.136,0.082995951,0.1161,0.183526012,0.248927039,0.1522,0.226337449,0.5774,0.237848347,0.037790698,0.1841,0.089855072,0.4769,0.036144578,0.2308,0.276515152,0.3832,0.358974359,0.0959,0.312267658,0.5753,0,0,0,0,0,0,0.142857143,0.0026,0.142857143,1,0.142857143,1,0.95,0.75,0.85,1,1,1,0.160413268,0.8357,0.087878788,0.1895751,0.123717562,0.53805,0.361396304,0.46195,0.398873333,0.083804761,0.085248278,0.043065737,0.000978916,0.000621803,0.066980024,0.161475,0.029455081,0.104975,0.089605735,0.14165,0.027777778,0.07875,0.173221589,0.183526012,0.245776929,0,0,0,0,0.078167116,0.3286,0.63125,0.286125,0.138606676,0.5013,0.294117647,0.065625,0.179757657,0.246202492,0.024087766,0.066732712,0.179793257,0.000841349,0.241791045,0.384879725,0.666666667,0.397979798,0.839433294,0.8971515,0.149253731,0.587628866,0.110702199,0.40981749,0,0,0.000852783,0.105201107,0.018285714,0.031876319,0.087535584,0.235267251,0.313569455,0.313569455,0.352528213,0.352528213,0.511061947,0.469801042,0.684210526,0.09375,0.423701299,Director
0.17916457,0.245231608,0.2528,0.165991903,0.2303,0.155587669,0.296137339,0.2136,0.198559671,0.5975,0.220025924,0.140116279,0.677,0.171014493,0.2448,0.175903614,0.3029,0.147727273,0.2415,0.461538462,0.2308,0.19330855,0.6667,0.181818182,0.0112,0.181818182,1,0.125,0.5,0,0,0,0,0,0,0.78,0.55,0.67,0.99,0.94,0.97,0.160413268,0.82865,0.092424242,0.197709637,0.144840072,0.743025,0.170431211,0.256975,0.164813333,0.051587516,0.205969917,0.081282832,0.020788493,0.004140202,0.003525264,0.008425,0.035346097,0.1486,0.005376344,0.008425,0.012962963,0.04335,0.174693723,0.15558815,0.227359757,0,0,0,0,0.079514825,0.33145,0.15,0.067425,0.104499274,0.445825,0.364705882,0.095975,0.320004574,0.312498476,0.303501038,0.113042492,0.245642388,0.014286603,0.309701493,0.360043736,0.321428571,0.306547619,0.909594883,0.987787954,0.119402985,0.680412371,0.070646274,0.265887098,0,0,0.012875604,0.145666371,0.005657222,0.025727985,0.091158888,0.210237112,0.002847728,0.002847728,0.008921788,0.008921788,0.471641191,0.42669351,0.526315789,0.078125,0.483766234,Operations
0.026673377,0.059945504,0.4151,0.016194332,0.1509,0.025529865,0.060085837,0.2642,0.033950617,0.6226,0.034348671,0.000581395,0.0189,0.002898551,1,0.002409639,1,0.049242424,0.4906,0.128205128,0.1923,0.066914498,0.6923,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.85,0.75,1,0.96,0.98,0.014681892,0.509425,0.039393939,0.566042634,0.021122511,0.660375,0.036960986,0.339625,0.321213333,0.122399816,0.189156985,0.043928786,0.011972066,0.000704301,0,0,0.002945508,0.075475,0,0,0.002777778,0.0566,0.026008191,0.025530347,0.035493288,0,0,0,0,0.02425876,0.67925,0,0,0.018867925,0.490575,0.070588235,0.1132,0.251188247,0.252265637,0.071208451,0.051567131,0.023901101,0,0.194029851,0.410578216,0,0.561904762,0.764242207,0.905597964,0.014925373,0.237113402,0.00059878,0.054944283,0,0,0,0.026096518,0,0.034295545,0.017063938,0.055893749,0.012575399,0.012575399,0.025724257,0.025724257,0.561343524,0.465419233,0.631578947,0.015625,0.035714286,Research
0.145445395,0.125340599,0.1592,0.123481781,0.2111,0.211464355,0.278969957,0.1481,0.194444444,0.4305,0.235904083,0.068604651,0.4083,0.098550725,0.2881,0.069879518,0.2458,0.291666667,0.3508,0.384615385,0.0974,0.330855019,0.5779,0,0,0,0,0,0,0.142857143,0.0023,0.142857143,1,0.142857143,1,0.78,0.81,0.8,0.9,0.93,0.92,0.082109842,0.5225,0.209090909,0.550956241,0.162945081,0.615025,0.347022587,0.384975,0.157926667,0.092375049,0.077767573,0.051571823,0.002162339,0.001136495,0.035252644,0.1038,0.052282769,0.161725,0.048387097,0.093425,0.060185185,0.148075,0.141815082,0.211463873,0.243767856,0,0,0,0,0.154986523,0.79585,0.19375,0.107275,0.23222061,0.728925,0.447058824,0.08655,0.225144175,0.267752408,0.130625783,0.091587176,0.220151472,0.198526303,0.30195178,0.507805596,0.461538462,0.625210084,0.949688335,0.983420834,0.194029851,0.360824742,0.212789966,0.152306978,0,0,0.164206783,0.27568836,0.005209516,0.031140655,0.145184767,0.209935318,0.015250042,0.015250042,0.036420041,0.036420041,0.451729686,0.428588347,0.526315789,0.15625,0.230519481,Director
0.004529441,0.013623978,0.5556,0.01417004,0.7778,0.015414258,0.030042918,0.2188,0.032921811,1,0.013285807,0.001744186,0.3333,0.008695652,1,0.007228916,1,0.009469697,0.1563,0.128205128,1,0.018587361,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.004893964,1,0,0,0.01931201,1,0,0,0.066666667,0.067669071,0.02346672,0.166946514,0.000329173,0.00135396,0,0,0.000736377,0.03125,0,0,0.000925926,0.03125,0.004568032,0.015945087,0.014202137,0,0,0,0,0.002021563,0.333325,0,0,0.000725689,0.03125,0,0,0.120327962,0.593011811,0.056721354,0.135873166,0.000143462,0,0.843283582,0.536082474,1,0.722222222,0.855595668,0.902841197,0.029850746,0.092783505,0.020265246,0.009320477,0,0,0,0.00026734,0.022685469,0.042412369,0.026949039,0.035041878,0.00092366,0.00092366,0.001578981,0.001578981,0.501407884,0.46684036,0.578947368,0.015625,0.01461039,GradStudent
0.006542526,0.021798365,0.6154,0.01417004,0.5385,0.057321773,0.21888412,0.4286,0.098765432,0.8067,0.042773817,0.004651163,0.6154,0.014492754,0.625,0.009638554,0.5,0.011363636,0.0504,0.153846154,1,0.018587361,0.8333,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.38,0.4,0.69,0.74,0.73,0.005981512,0.84615,0.003030303,0.177517524,0.066988533,0.932775,0.016427105,0.067225,0.086666667,0.037769492,0.239362068,0.115385154,0.031440241,0.005591415,0.008225617,0.53845,0.025036819,0.285725,0.008960573,0.384625,0.003703704,0.033625,0.006378757,0.057322254,0.044199605,0.021186441,0.030536187,0.77,0.0516629,0.004043127,0.46155,0,0,0.016690856,0.193275,0.094117647,0.067225,0.135290664,0.370012572,0.03652278,0.130040762,0.00527373,3.05E-05,0.577114428,0.441924399,0.666666667,0.564102564,0.868839104,0.935840126,0.044776119,0.154639175,0.022813024,0.018324579,0,0,3.59E-05,0.007328908,0.015826739,0.030479633,0.035569114,0.043907852,0.000917206,0.000917206,0.002200432,0.002200432,0.493765084,0.450378967,0.578947368,0.03125,0.022727273,GradStudent
